customer_id,original_segment
CUST002343,Loyal
CUST002344,Loyal
CUST002345,Loyal
CUST002346,Loyal
CUST002347,Loyal
CUST002348,Loyal
CUST002349,Loyal
CUST002350,Loyal
CUST002351,Loyal
CUST002352,Loyal
CUST002353,Loyal
CUST002354,Loyal
CUST002355,Loyal
CUST002356,Loyal
CUST002357,Loyal
CUST002358,Loyal
CUST002359,Loyal
CUST002360,Loyal
CUST002361,Loyal
CUST002362,Loyal
CUST002363,Loyal
CUST002364,Loyal
CUST002365,Loyal
CUST002366,Loyal
CUST002367,Loyal
CUST002368,Loyal
CUST002369,Loyal
CUST002370,Loyal
CUST002371,Loyal
CUST002372,Loyal
CUST002373,Loyal
CUST002374,Loyal
CUST002375,Loyal
CUST002376,Loyal
CUST002377,Loyal
CUST002378,Loyal
CUST002379,Loyal
CUST002380,Loyal
CUST002381,Loyal
CUST002382,Loyal
CUST002383,Loyal
CUST002384,Loyal
CUST002385,Loyal
CUST002386,Loyal
CUST002387,Loyal
CUST002388,Loyal
CUST002389,Loyal
CUST002390,Loyal
CUST002391,Loyal
CUST002392,Loyal
CUST002393,Loyal
CUST002394,Loyal
CUST002395,Loyal
CUST002396,Loyal
CUST002397,Loyal
CUST002398,Loyal
CUST002399,Loyal
CUST002400,Loyal
CUST002401,Loyal
CUST002402,Loyal
CUST002403,Loyal
CUST002404,Loyal
CUST002405,Loyal
CUST002406,Loyal
CUST002407,Loyal
CUST002408,Loyal
CUST002409,Loyal
CUST002410,Loyal
CUST002411,Loyal
CUST002412,Loyal
CUST002413,Loyal
CUST002414,Loyal
CUST002415,Loyal
CUST002416,Loyal
CUST002417,Loyal
CUST002418,Loyal
CUST002419,Loyal
CUST002420,Loyal
CUST002421,Loyal
CUST002422,Loyal
CUST002423,Loyal
CUST002424,Loyal
CUST002425,Loyal
CUST002426,Loyal
CUST002427,Loyal
CUST002428,Loyal
CUST002429,Loyal
CUST002430,Loyal
CUST002431,Loyal
CUST002432,Loyal
CUST002433,Loyal
CUST002434,Loyal
CUST002435,Loyal
CUST002436,Loyal
CUST002437,Loyal
CUST002438,Loyal
CUST002439,Loyal
CUST002440,Loyal
CUST002441,Loyal
CUST002442,Loyal
CUST002443,Loyal
CUST002444,Loyal
CUST002445,Loyal
CUST002446,Loyal
CUST002447,Loyal
CUST002448,Loyal
CUST002449,Loyal
CUST002450,Loyal
CUST002451,Loyal
CUST002452,Loyal
CUST002453,Loyal
CUST002454,Loyal
CUST002455,Loyal
CUST002456,Loyal
CUST002457,Loyal
CUST002458,Loyal
CUST002459,Loyal
CUST002460,Loyal
CUST002461,Loyal
CUST002462,Loyal
CUST002463,Loyal
CUST002464,Loyal
CUST002465,Loyal
CUST002466,Loyal
CUST002467,Loyal
CUST002468,Loyal
CUST002469,Loyal
CUST002470,Loyal
CUST002471,Loyal
CUST002472,Loyal
CUST002473,Loyal
CUST002474,Loyal
CUST002475,Loyal
CUST002476,Loyal
CUST002477,Loyal
CUST002478,Loyal
CUST002479,Loyal
CUST002480,Loyal
CUST002481,Loyal
CUST002482,Loyal
CUST002483,Loyal
CUST002484,Loyal
CUST002485,Loyal
CUST002486,Loyal
CUST002487,Loyal
CUST002488,Loyal
CUST002489,Loyal
CUST002490,Loyal
CUST002491,Loyal
CUST002492,Loyal
CUST002493,Loyal
CUST002494,Loyal
CUST002495,Loyal
CUST002496,Loyal
CUST002497,Loyal
CUST002498,Loyal
CUST002499,Loyal
CUST002500,Loyal
CUST002501,Loyal
CUST002502,Loyal
CUST002503,Loyal
CUST002504,Loyal
CUST002505,Loyal
CUST002506,Loyal
CUST002507,Loyal
CUST002508,Loyal
CUST002509,Loyal
CUST002510,Loyal
CUST002511,Loyal
CUST002512,Loyal
CUST002513,Loyal
CUST002514,Loyal
CUST002515,Loyal
CUST002516,Loyal
CUST002517,Loyal
CUST002518,Loyal
CUST002519,Loyal
CUST002520,Loyal
CUST002521,Loyal
CUST002522,Loyal
CUST002523,Loyal
CUST002524,Loyal
CUST002525,Loyal
CUST002526,Loyal
CUST002527,Loyal
CUST002528,Loyal
CUST002529,Loyal
CUST002530,Loyal
CUST002531,Loyal
CUST002532,Loyal
CUST002533,Loyal
CUST002534,Loyal
CUST002535,Loyal
CUST002536,Loyal
CUST002537,Loyal
CUST002538,Loyal
CUST002539,Loyal
CUST002540,Loyal
CUST002541,Loyal
CUST002542,Loyal
CUST002543,Loyal
CUST002544,Loyal
CUST002545,Loyal
CUST002546,Loyal
CUST002547,Loyal
CUST002548,Loyal
CUST002549,Loyal
CUST002550,Loyal
CUST002551,Loyal
CUST002552,Loyal
CUST002553,Loyal
CUST002554,Loyal
CUST002555,Loyal
CUST002556,Loyal
CUST002557,Loyal
CUST002558,Loyal
CUST002559,Loyal
CUST002560,Loyal
CUST002561,Loyal
CUST002562,Loyal
CUST002563,Loyal
CUST002564,Loyal
CUST002565,Loyal
CUST002566,Loyal
CUST002567,Loyal
CUST002568,Loyal
CUST002569,Loyal
CUST002570,Loyal
CUST002571,Loyal
CUST002572,Loyal
CUST002573,Loyal
CUST002574,Loyal
CUST002575,Loyal
CUST002576,Loyal
CUST002577,Loyal
CUST002578,Loyal
CUST002579,Loyal
CUST002580,Loyal
CUST002581,Loyal
CUST002582,Loyal
CUST002583,Loyal
CUST002584,Loyal
CUST002585,Loyal
CUST002586,Loyal
CUST002587,Loyal
CUST002588,Loyal
CUST002589,Loyal
CUST002590,Loyal
CUST002591,Loyal
CUST002592,Loyal
CUST002593,Loyal
CUST002594,Loyal
CUST002595,Loyal
CUST002596,Loyal
CUST002597,Loyal
CUST002598,Loyal
CUST002599,Loyal
CUST002600,Loyal
CUST002601,Loyal
CUST002602,Loyal
CUST002603,Loyal
CUST002604,Loyal
CUST002605,Loyal
CUST002606,Loyal
CUST002607,Loyal
CUST002608,Loyal
CUST002609,Loyal
CUST002610,Loyal
CUST002611,Loyal
CUST002612,Loyal
CUST002613,Loyal
CUST002614,Loyal
CUST002615,Loyal
CUST002616,Loyal
CUST002617,Loyal
CUST002618,Loyal
CUST002619,Loyal
CUST002620,Loyal
CUST002621,Loyal
CUST002622,Loyal
CUST002623,Loyal
CUST002624,Loyal
CUST002625,Loyal
CUST002626,Loyal
CUST002627,Loyal
CUST002628,Loyal
CUST002629,Loyal
CUST002630,Loyal
CUST002631,Loyal
CUST002632,Loyal
CUST002633,Loyal
CUST002634,Loyal
CUST002635,Loyal
CUST002636,Loyal
CUST002637,Loyal
CUST002638,Loyal
CUST002639,Loyal
CUST002640,Loyal
CUST002641,Loyal
CUST002642,Loyal
CUST002643,Loyal
CUST002644,Loyal
CUST002645,Loyal
CUST002646,Loyal
CUST002647,Loyal
CUST002648,Loyal
CUST002649,Loyal
CUST002650,Loyal
CUST002651,Loyal
CUST002652,Loyal
CUST002653,Loyal
CUST002654,Loyal
CUST002655,Loyal
CUST002656,Loyal
CUST002657,Loyal
CUST002658,Loyal
CUST002659,Loyal
CUST002660,Loyal
CUST002661,Loyal
CUST002662,Loyal
CUST002663,Loyal
CUST002664,Loyal
CUST002665,Loyal
CUST002666,Loyal
CUST002667,Loyal
CUST002668,Loyal
CUST002669,Loyal
CUST002670,Loyal
CUST002671,Loyal
CUST002672,Loyal
CUST002673,Loyal
CUST002674,Loyal
CUST002675,Loyal
CUST002676,Loyal
CUST002677,Loyal
CUST002678,Loyal
CUST002679,Loyal
CUST002680,Loyal
CUST002681,Loyal
CUST002682,Loyal
CUST002683,Loyal
CUST002684,Loyal
CUST002685,Loyal
CUST002686,Loyal
CUST002687,Loyal
CUST002688,Loyal
CUST002689,Loyal
CUST002690,Loyal
CUST002691,Loyal
CUST002692,Loyal
CUST002693,Loyal
CUST002694,Loyal
CUST002695,Loyal
CUST002696,Loyal
CUST002697,Loyal
CUST002698,Loyal
CUST002699,Loyal
CUST002700,Loyal
CUST002701,Loyal
CUST002702,Loyal
CUST002703,Loyal
CUST002704,Loyal
CUST002705,Loyal
CUST002706,Loyal
CUST002707,Loyal
CUST002708,Loyal
CUST002709,Loyal
CUST002710,Loyal
CUST002711,Loyal
CUST002712,Loyal
CUST002713,Loyal
CUST002714,Loyal
CUST002715,Loyal
CUST002716,Loyal
CUST002717,Loyal
CUST002718,Loyal
CUST002719,Loyal
CUST002720,Loyal
CUST002721,Loyal
CUST002722,Loyal
CUST002723,Loyal
CUST002724,Loyal
CUST002725,Loyal
CUST002726,Loyal
CUST002727,Loyal
CUST002728,Loyal
CUST002729,Loyal
CUST002730,Loyal
CUST002731,Loyal
CUST002732,Loyal
CUST002733,Loyal
CUST002734,Loyal
CUST002735,Loyal
CUST002736,Loyal
CUST002737,Loyal
CUST002738,Loyal
CUST002739,Loyal
CUST002740,Loyal
CUST002741,Loyal
CUST002742,Loyal
CUST002743,Loyal
CUST002744,Loyal
CUST002745,Loyal
CUST002746,Loyal
CUST002747,Loyal
CUST002748,Loyal
CUST002749,Loyal
CUST002750,Loyal
CUST002751,Loyal
CUST002752,Loyal
CUST002753,Loyal
CUST002754,Loyal
CUST002755,Loyal
CUST002756,Loyal
CUST002757,Loyal
CUST002758,Loyal
CUST002759,Loyal
CUST002760,Loyal
CUST002761,Loyal
CUST002762,Loyal
CUST002763,Loyal
CUST002764,Loyal
CUST002765,Loyal
CUST002766,Loyal
CUST002767,Loyal
CUST002768,Loyal
CUST002769,Loyal
CUST002770,Loyal
CUST002771,Loyal
CUST002772,Loyal
CUST002773,Loyal
CUST002774,Loyal
CUST002775,Loyal
CUST002776,Loyal
CUST002777,Loyal
CUST002778,Loyal
CUST002779,Loyal
CUST002780,Loyal
CUST002781,Loyal
CUST002782,Loyal
CUST002783,Loyal
CUST002784,Loyal
CUST002785,Loyal
CUST002786,Loyal
CUST002787,Loyal
CUST002788,Loyal
CUST002789,Loyal
CUST002790,Loyal
CUST002791,Loyal
CUST002792,Loyal
CUST002793,Loyal
CUST002794,Loyal
CUST002795,Loyal
CUST002796,Loyal
CUST002797,Loyal
CUST002798,Loyal
CUST002799,Loyal
CUST002800,Loyal
CUST002801,Loyal
CUST002802,Loyal
CUST002803,Loyal
CUST002804,Loyal
CUST002805,Loyal
CUST002806,Loyal
CUST002807,Loyal
CUST002808,Loyal
CUST002809,Loyal
CUST002810,Loyal
CUST002811,Loyal
CUST002812,Loyal
CUST002813,Loyal
CUST002814,Loyal
CUST002815,Loyal
CUST002816,Loyal
CUST002817,Loyal
CUST002818,Loyal
CUST002819,Loyal
CUST002820,Loyal
CUST002821,Loyal
CUST002822,Loyal
CUST002823,Loyal
CUST002824,Loyal
CUST002825,Loyal
CUST002826,Loyal
CUST002827,Loyal
CUST002828,Loyal
CUST002829,Loyal
CUST002830,Loyal
CUST002831,Loyal
CUST002832,Loyal
CUST002833,Loyal
CUST002834,Loyal
CUST002835,Loyal
CUST002836,Loyal
CUST002837,Loyal
CUST002838,Loyal
CUST002839,Loyal
CUST002840,Loyal
CUST002841,Loyal
CUST002842,Loyal
CUST002843,Loyal
CUST002844,Loyal
CUST002845,Loyal
CUST002846,Loyal
CUST002847,Loyal
CUST002848,Loyal
CUST002849,Loyal
CUST002850,Loyal
CUST002851,Loyal
CUST002852,Loyal
CUST002853,Loyal
CUST002854,Loyal
CUST002855,Loyal
CUST002856,Loyal
CUST002857,Loyal
CUST002858,Loyal
CUST002859,Loyal
CUST002860,Loyal
CUST002861,Loyal
CUST002862,Loyal
CUST002863,Loyal
CUST002864,Loyal
CUST002865,Loyal
CUST002866,Loyal
CUST002867,Loyal
CUST002868,Loyal
CUST002869,Loyal
CUST002870,Loyal
CUST002871,Loyal
CUST002872,Loyal
CUST002873,Loyal
CUST002874,Loyal
CUST002875,Loyal
CUST002876,Loyal
CUST002877,Loyal
CUST002878,Loyal
CUST002879,Loyal
CUST002880,Loyal
CUST002881,Loyal
CUST002882,Loyal
CUST002883,Loyal
CUST002884,Loyal
CUST002885,Loyal
CUST002886,Loyal
CUST002887,Loyal
CUST002888,Loyal
CUST002889,Loyal
CUST002890,Loyal
CUST002891,Loyal
CUST002892,Loyal
CUST002893,Loyal
CUST002894,Loyal
CUST002895,Loyal
CUST002896,Loyal
CUST002897,Loyal
CUST002898,Loyal
CUST002899,Loyal
CUST002900,Loyal
CUST002901,Loyal
CUST002902,Loyal
CUST002903,Loyal
CUST002904,Loyal
CUST002905,Loyal
CUST002906,Loyal
CUST002907,Loyal
CUST002908,Loyal
CUST002909,Loyal
CUST002910,Loyal
CUST002911,Loyal
CUST002912,Loyal
CUST002913,Loyal
CUST002914,Loyal
CUST002915,Loyal
CUST002916,Loyal
CUST002917,Loyal
CUST002918,Loyal
CUST002919,Loyal
CUST002920,Loyal
CUST002921,Loyal
CUST002922,Loyal
CUST002923,Loyal
CUST002924,Loyal
CUST002925,Loyal
CUST002926,Loyal
CUST002927,Loyal
CUST002928,Loyal
CUST002929,Loyal
CUST002930,Loyal
CUST002931,Loyal
CUST002932,Loyal
CUST002933,Loyal
CUST002934,Loyal
CUST002935,Loyal
CUST002936,Loyal
CUST002937,Loyal
CUST002938,Loyal
CUST002939,Loyal
CUST002940,Loyal
CUST002941,Loyal
CUST002942,Loyal
CUST002943,Loyal
CUST002944,Loyal
CUST002945,Loyal
CUST002946,Loyal
CUST002947,Loyal
CUST002948,Loyal
CUST002949,Loyal
CUST002950,Loyal
CUST002951,Loyal
CUST002952,Loyal
CUST002953,Loyal
CUST002954,Loyal
CUST002955,Loyal
CUST002956,Loyal
CUST002957,Loyal
CUST002958,Loyal
CUST002959,Loyal
CUST002960,Loyal
CUST002961,Loyal
CUST002962,Loyal
CUST002963,Loyal
CUST002964,Loyal
CUST002965,Loyal
CUST002966,Loyal
CUST002967,Loyal
CUST002968,Loyal
CUST002969,Loyal
CUST002970,Loyal
CUST002971,Loyal
CUST002972,Loyal
CUST002973,Loyal
CUST002974,Loyal
CUST002975,Loyal
CUST002976,Loyal
CUST002977,Loyal
CUST002978,Loyal
CUST002979,Loyal
CUST002980,Loyal
CUST002981,Loyal
CUST002982,Loyal
CUST002983,Loyal
CUST002984,Loyal
CUST002985,Loyal
CUST002986,Loyal
CUST002987,Loyal
CUST002988,Loyal
CUST002989,Loyal
CUST002990,Loyal
CUST002991,Loyal
CUST002992,Loyal
CUST002993,Loyal
CUST002994,Loyal
CUST002995,Loyal
CUST002996,Loyal
CUST002997,Loyal
CUST002998,Loyal
CUST002999,Loyal
CUST003000,Potential
CUST003001,Potential
CUST003002,Potential
CUST003003,Potential
CUST003004,Potential
CUST003005,Potential
CUST003006,Potential
CUST003007,Potential
CUST003008,Potential
CUST003009,Potential
CUST003010,Potential
CUST003011,Potential
CUST003012,Potential
CUST003013,Potential
CUST003014,Potential
CUST003015,Potential
CUST003016,Potential
CUST003017,Potential
CUST003018,Potential
CUST003019,Potential
CUST003020,Potential
CUST003021,Potential
CUST003022,Potential
CUST003023,Potential
CUST003024,Potential
CUST003025,Potential
CUST003026,Potential
CUST003027,Potential
CUST003028,Potential
CUST003029,Potential
CUST003030,Potential
CUST003031,Potential
CUST003032,Potential
CUST003033,Potential
CUST003034,Potential
CUST003035,Potential
CUST003036,Potential
CUST003037,Potential
CUST003038,Potential
CUST003039,Potential
CUST003040,Potential
CUST003041,Potential
CUST003042,Potential
CUST003043,Potential
CUST003044,Potential
CUST003045,Potential
CUST003046,Potential
CUST003047,Potential
CUST003048,Potential
CUST003049,Potential
CUST003050,Potential
CUST003051,Potential
CUST003052,Potential
CUST003053,Potential
CUST003054,Potential
CUST003055,Potential
CUST003056,Potential
CUST003057,Potential
CUST003058,Potential
CUST003059,Potential
CUST003060,Potential
CUST003061,Potential
CUST003062,Potential
CUST003063,Potential
CUST003064,Potential
CUST003065,Potential
CUST003066,Potential
CUST003067,Potential
CUST003068,Potential
CUST003069,Potential
CUST003070,Potential
CUST003071,Potential
CUST003072,Potential
CUST003073,Potential
CUST003074,Potential
CUST003075,Potential
CUST003076,Potential
CUST003077,Potential
CUST003078,Potential
CUST003079,Potential
CUST003080,Potential
CUST003081,Potential
CUST003082,Potential
CUST003083,Potential
CUST003084,Potential
CUST003085,Potential
CUST003086,Potential
CUST003087,Potential
CUST003088,Potential
CUST003089,Potential
CUST003090,Potential
CUST003091,Potential
CUST003092,Potential
CUST003093,Potential
CUST003094,Potential
CUST003095,Potential
CUST003096,Potential
CUST003097,Potential
CUST003098,Potential
CUST003099,Potential
CUST003100,Potential
CUST003101,Potential
CUST003102,Potential
CUST003103,Potential
CUST003104,Potential
CUST003105,Potential
CUST003106,Potential
CUST003107,Potential
CUST003108,Potential
CUST003109,Potential
CUST003110,Potential
CUST003111,Potential
CUST003112,Potential
CUST003113,Potential
CUST003114,Potential
CUST003115,Potential
CUST003116,Potential
CUST003117,Potential
CUST003118,Potential
CUST003119,Potential
CUST003120,Potential
CUST003121,Potential
CUST003122,Potential
CUST003123,Potential
CUST003124,Potential
CUST003125,Potential
CUST003126,Potential
CUST003127,Potential
CUST003128,Potential
CUST003129,Potential
CUST003130,Potential
CUST003131,Potential
CUST003132,Potential
CUST003133,Potential
CUST003134,Potential
CUST003135,Potential
CUST003136,Potential
CUST003137,Potential
CUST003138,Potential
CUST003139,Potential
CUST003140,Potential
CUST003141,Potential
CUST003142,Potential
CUST003143,Potential
CUST003144,Potential
CUST003145,Potential
CUST003146,Potential
CUST003147,Potential
CUST003148,Potential
CUST003149,Potential
CUST003150,Potential
CUST003151,Potential
CUST003152,Potential
CUST003153,Potential
CUST003154,Potential
CUST003155,Potential
CUST003156,Potential
CUST003157,Potential
CUST003158,Potential
CUST003159,Potential
CUST003160,Potential
CUST003161,Potential
CUST003162,Potential
CUST003163,Potential
CUST003164,Potential
CUST003165,Potential
CUST003166,Potential
CUST003167,Potential
CUST003168,Potential
CUST003169,Potential
CUST003170,Potential
CUST003171,Potential
CUST003172,Potential
CUST003173,Potential
CUST003174,Potential
CUST003175,Potential
CUST003176,Potential
CUST003177,Potential
CUST003178,Potential
CUST003179,Potential
CUST003180,Potential
CUST003181,Potential
CUST003182,Potential
CUST003183,Potential
CUST003184,Potential
CUST003185,Potential
CUST003186,Potential
CUST003187,Potential
CUST003188,Potential
CUST003189,Potential
CUST003190,Potential
CUST003191,Potential
CUST003192,Potential
CUST003193,Potential
CUST003194,Potential
CUST003195,Potential
CUST003196,Potential
CUST003197,Potential
CUST003198,Potential
CUST003199,Potential
CUST003200,Potential
CUST003201,Potential
CUST003202,Potential
CUST003203,Potential
CUST003204,Potential
CUST003205,Potential
CUST003206,Potential
CUST003207,Potential
CUST003208,Potential
CUST003209,Potential
CUST003210,Potential
CUST003211,Potential
CUST003212,Potential
CUST003213,Potential
CUST003214,Potential
CUST003215,Potential
CUST003216,Potential
CUST003217,Potential
CUST003218,Potential
CUST003219,Potential
CUST003220,Potential
CUST003221,Potential
CUST003222,Potential
CUST003223,Potential
CUST003224,Potential
CUST003225,Potential
CUST003226,Potential
CUST003227,Potential
CUST003228,Potential
CUST003229,Potential
CUST003230,Potential
CUST003231,Potential
CUST003232,Potential
CUST003233,Potential
CUST003234,Potential
CUST003235,Potential
CUST003236,Potential
CUST003237,Potential
CUST003238,Potential
CUST003239,Potential
CUST003240,Potential
CUST003241,Potential
CUST003242,Potential
CUST003243,Potential
CUST003244,Potential
CUST003245,Potential
CUST003246,Potential
CUST003247,Potential
CUST003248,Potential
CUST003249,Potential
CUST003250,Potential
CUST003251,Potential
CUST003252,Potential
CUST003253,Potential
CUST003254,Potential
CUST003255,Potential
CUST003256,Potential
CUST003257,Potential
CUST003258,Potential
CUST003259,Potential
CUST003260,Potential
CUST003261,Potential
CUST003262,Potential
CUST003263,Potential
CUST003264,Potential
CUST003265,Potential
CUST003266,Potential
CUST003267,Potential
CUST003268,Potential
CUST003269,Potential
CUST003270,Potential
CUST003271,Potential
CUST003272,Potential
CUST003273,Potential
CUST003274,Potential
CUST003275,Potential
CUST003276,Potential
CUST003277,Potential
CUST003278,Potential
CUST003279,Potential
CUST003280,Potential
CUST003281,Potential
CUST003282,Potential
CUST003283,Potential
CUST003284,Potential
CUST003285,Potential
CUST003286,Potential
CUST003287,Potential
CUST003288,Potential
CUST003289,Potential
CUST003290,Potential
CUST003291,Potential
CUST003292,Potential
CUST003293,Potential
CUST003294,Potential
CUST003295,Potential
CUST003296,Potential
CUST003297,Potential
CUST003298,Potential
CUST003299,Potential
CUST003300,Potential
CUST003301,Potential
CUST003302,Potential
CUST003303,Potential
CUST003304,Potential
CUST003305,Potential
CUST003306,Potential
CUST003307,Potential
CUST003308,Potential
CUST003309,Potential
CUST003310,Potential
CUST003311,Potential
CUST003312,Potential
CUST003313,Potential
CUST003314,Potential
CUST003315,Potential
CUST003316,Potential
CUST003317,Potential
CUST003318,Potential
CUST003319,Potential
CUST003320,Potential
CUST003321,Potential
CUST003322,Potential
CUST003323,Potential
CUST003324,Potential
CUST003325,Potential
CUST003326,Potential
CUST003327,Potential
CUST003328,Potential
CUST003329,Potential
CUST003330,Potential
CUST003331,Potential
CUST003332,Potential
CUST003333,Potential
CUST003334,Potential
CUST003335,Potential
CUST003336,Potential
CUST003337,Potential
CUST003338,Potential
CUST003339,Potential
CUST003340,Potential
CUST003341,Potential
CUST003342,Potential
CUST003343,Potential
CUST003344,Potential
CUST003345,Potential
CUST003346,Potential
CUST003347,Potential
CUST003348,Potential
CUST003349,Potential
CUST003350,Potential
CUST003351,Potential
CUST003352,Potential
CUST003353,Potential
CUST003354,Potential
CUST003355,Potential
CUST003356,Potential
CUST003357,Potential
CUST003358,Potential
CUST003359,Potential
CUST003360,Potential
CUST003361,Potential
CUST003362,Potential
CUST003363,Potential
CUST003364,Potential
CUST003365,Potential
CUST003366,Potential
CUST003367,Potential
CUST003368,Potential
CUST003369,Potential
CUST003370,Potential
